Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F)
BH19,-72.9,41.9661,1076,2001-05-26,0.2,47.1,53.6,60,46.6
BH19,-72.9,41.9661,1076,2001-05-27,1.44,50.3,54.2,58.1,53.9
BH19,-72.9,41.9661,1076,2001-05-28,0.06,52.6,59,65.4,56.1
BH19,-72.9,41.9661,1076,2001-05-29,0.08,46.6,57.5,68.4,51.1
BH19,-72.9,41.9661,1076,2001-05-30,0.1,41.4,54.8,68.1,45.9
BH19,-72.9,41.9661,1076,2001-05-31,0.02,38.8,48.4,58,34.5
,,,,,,,,,
BP39,-73.1799,41.2111,85,2001-05-01,0,50.2,61.6,73,42
BP39,-73.1799,41.2111,85,2001-05-02,0,56.1,69.6,83.2,47.5
BP39,-73.1799,41.2111,85,2001-05-03,0,55.7,71.4,87.1,52.7
BP39,-73.1799,41.2111,85,2001-05-04,0,59.3,73.3,87.4,56
BP39,-73.1799,41.2111,85,2001-05-05,0,63.6,75.9,88.2,57
BP39,-73.1799,41.2111,85,2001-05-06,0,46,59.1,72.1,40.6
BP39,-73.1799,41.2111,85,2001-05-07,0,35.3,48.6,61.9,36.7
BP39,-73.1799,41.2111,85,2001-05-08,0,38.7,49.3,59.9,36.8
BP39,-73.1799,41.2111,85,2001-05-09,0,43.1,53.4,63.7,45.8
BP39,-73.1799,41.2111,85,2001-05-10,0,50.1,61.8,73.6,51.4
BP39,-73.1799,41.2111,85,2001-05-11,0,54,68.2,82.3,47.7
BP39,-73.1799,41.2111,85,2001-05-12,0,58.1,71.3,84.5,53.9
BP39,-73.1799,41.2111,85,2001-05-13,0.04,52.2,68.4,84.6,52.9
BP39,-73.1799,41.2111,85,2001-05-14,0,44.4,56.4,68.3,32.6
BP39,-73.1799,41.2111,85,2001-05-15,0,48,58.4,68.7,35.4
BP39,-73.1799,41.2111,85,2001-05-16,0,51.1,59.7,68.3,37.3
BP39,-73.1799,41.2111,85,2001-05-17,0,48.3,54.2,60.1,46
BP39,-73.1799,41.2111,85,2001-05-18,0,52.6,56.8,61.1,47.7
BP39,-73.1799,41.2111,85,2001-05-19,0,54.3,56.8,59.3,52
BP39,-73.1799,41.2111,85,2001-05-20,0,51.7,64.1,76.6,52.8
BP39,-73.1799,41.2111,85,2001-05-21,0,49.9,57.2,64.5,47.9
BP39,-73.1799,41.2111,85,2001-05-22,0.79,51.9,56.3,60.7,53.5
BP39,-73.1799,41.2111,85,2001-05-23,0.93,55.5,57.8,60.1,56.8
BP39,-73.1799,41.2111,85,2001-05-24,0.66,54.6,56.7,58.7,55.6
BP39,-73.1799,41.2111,85,2001-05-25,0.3,51.3,57.1,62.9,55
BP39,-73.1799,41.2111,85,2001-05-26,0.32,51.5,54.2,57,50.2
BP39,-73.1799,41.2111,85,2001-05-27,1.03,53.8,56.7,59.5,56.7
BP39,-73.1799,41.2111,85,2001-05-28,0.06,56.4,61.4,66.4,57.9
BP39,-73.1799,41.2111,85,2001-05-29,0.06,53.1,62.1,71.1,53.2
BP39,-73.1799,41.2111,85,2001-05-30,0.11,47.5,59.9,72.3,51.8
BP39,-73.1799,41.2111,85,2001-05-31,0,45.5,54.8,64.1,34.9
,,,,,,,,,
BP40,-73.2106,41.1551,30,2001-05-01,0,50.6,61,71.5,42.7
BP40,-73.2106,41.1551,30,2001-05-02,0,56.8,69.3,81.9,48.2
BP40,-73.2106,41.1551,30,2001-05-03,0,56.4,70.9,85.5,53.3
BP40,-73.2106,41.1551,30,2001-05-04,0,60.1,73,85.9,56.3
BP40,-73.2106,41.1551,30,2001-05-05,0,64,75.5,86.9,57.4
BP40,-73.2106,41.1551,30,2001-05-06,0,47,59.2,71.5,40.9
BP40,-73.2106,41.1551,30,2001-05-07,0,36.3,48.6,60.8,37.4
BP40,-73.2106,41.1551,30,2001-05-08,0,39.7,49.2,58.7,37.6
BP40,-73.2106,41.1551,30,2001-05-09,0,44.2,53.3,62.5,46.5
BP40,-73.2106,41.1551,30,2001-05-10,0,50.6,61.4,72.1,52
