OBJECTID,LAND_CLASS,CT_LEGEND,STATE_COD,STATE_NAME,CNTY_FIELD,CNTY_COD,CNTY_NAME,TOWN_FIELD,TOWN_NAME,LABEL_FLAG,MAP_LABEL,CT_LABEL_Y,CT_LABEL_N,SHAPE_Length,SHAPE_Area
1693,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0124380735770209,7.06028368646459e-06
1694,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Oyster Bay,False, , , ,0.00958184215451388,3.52603658544698e-06
1695,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0349425665594301,4.17839551077454e-05
1696,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0148664656709423,9.4387069662816e-06
1697,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0264065786622844,1.98303742187386e-05
1698,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.110723852924678,0.000231982871410103
1699,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0142338817220884,6.34718793997154e-06
1700,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0306723826362667,3.04528409997243e-05
1701,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Oyster Bay,False, , , ,0.136774582148469,0.000446965350897896
1702,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0308819197824418,3.2605015881383e-05
1703,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0122509440882596,4.48804084442099e-06
1704,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0112091025492361,6.39071043241821e-06
1705,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0460224036891788,5.70107847793498e-05
1706,Land,Other States,NY,New York,CNTYCODE,63,Queens,SWIS,Queens,False, , , ,0.56508824252112,0.00207692017733024
1707,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0034242272780227,6.67680291297688e-07
1708,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Oyster Bay,False, , , ,0.0173921433360487,1.07934825551847e-05
1709,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0318146893839909,1.98028027768921e-05
1710,Land,Other States,NY,New York,CNTYCODE,28,Nassau,SWIS,Hempstead,False, , , ,0.0191033441493161,1.11565018373759e-05
